24 November 2018 01:44:54 PM

ODE_PRB
  C++ version
  Test the ODE library.

TEST01
  ODE solves a system of ordinary differential
  equations.

      T              v1              w1              v2              w2              v3              w3              v4              w4              v5              w5              v6              w6              v7              w7              v8              w8              v9              w9              v10              w10              
     35.86         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24995       -0.625085
     35.87         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013            1.25       -0.625085
     35.88         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24989       -0.625085
     35.89         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24996       -0.625085
      35.9         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24993       -0.625085
     35.91         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24989       -0.625085
     35.92         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24985       -0.625085
     35.93         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24998       -0.625085
     35.94         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24993       -0.625085
     35.95         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013          1.2499       -0.625085
     35.96         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24998       -0.625085
     35.97         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24986       -0.625085
     35.98         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24989       -0.625085
     35.99         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24991       -0.625085
        36         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013          1.2498       -0.625085
     36.01         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24995       -0.625085
     36.02         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24998       -0.625085
     36.03         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24994       -0.625085
     36.04         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24986       -0.625085
     36.05         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24987       -0.625085
     36.06         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24991       -0.625085
     36.07         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24996       -0.625085
     36.08         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24994       -0.625085
     36.09         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24985       -0.625085
      36.1         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24994       -0.625085
     36.11         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.25001       -0.625085
     36.12         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24993       -0.625085
     36.13         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24982       -0.625085
     36.14         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.25001       -0.625085
     36.15         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24998       -0.625085
     36.16         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24994       -0.625085
     36.17         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24991       -0.625085
     36.18         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24979       -0.625085
     36.19         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24991       -0.625085
      36.2         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24998       -0.625085
     36.21         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24987       -0.625085
     36.22         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24989       -0.625085
     36.23         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24993       -0.625085
     36.24         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24989       -0.625085
     36.25         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24995       -0.625085
     36.26         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24992       -0.625085
     36.27         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24998       -0.625085
     36.28         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24999       -0.625085
     36.29         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24985       -0.625085
      36.3         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24993       -0.625085
     36.31         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24993       -0.625085
     36.32         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24997       -0.625085
     36.33         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24988       -0.625085
     36.34         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24996       -0.625085
     36.35         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013          1.2499       -0.625085
     36.36         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24994       -0.625085
     36.37         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24994       -0.625085
     36.38         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24992       -0.625085
     36.39         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013          1.2499       -0.625085
      36.4         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24988       -0.625085
     36.41         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24991       -0.625085
     36.42         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24986       -0.625085
     36.43         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24994       -0.625085
     36.44         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24999       -0.625085
     36.45         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24987       -0.625085
     36.46         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24984       -0.625085
     36.47         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.25001       -0.625085
     36.48         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24993       -0.625085
     36.49         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013          1.2499       -0.625085
      36.5         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24988       -0.625085
     36.51         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24993       -0.625085
     36.52         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24997       -0.625085
     36.53         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24991       -0.625085
     36.54         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24992       -0.625085
     36.55         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24989       -0.625085
     36.56         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013            1.25       -0.625085
     36.57         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24992       -0.625085
     36.58         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24987       -0.625085
     36.59         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24985       -0.625085
      36.6         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24988       -0.625085
     36.61         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24988       -0.625085
     36.62         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24988       -0.625085
     36.63         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24986       -0.625085
     36.64         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.25003       -0.625085
     36.65         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24998       -0.625085
     36.66         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24991       -0.625085
     36.67         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24997       -0.625085
     36.68         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24999       -0.625085
     36.69         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24996       -0.625085
      36.7         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24996       -0.625085
     36.71         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013          1.2499       -0.625085
     36.72         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24989       -0.625085
     36.73         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.25001       -0.625085
     36.74         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24987       -0.625085
     36.75         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24992       -0.625085
     36.76         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24988       -0.625085
     36.77         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24991       -0.625085
     36.78         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.25001       -0.625085
     36.79         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24994       -0.625085
      36.8         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24988       -0.625085
     36.81         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24985       -0.625085
     36.82         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24997       -0.625085
     36.83         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013            1.25       -0.625085
     36.84         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.25001       -0.625085
     36.85         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24985       -0.625085
     36.86         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24998       -0.625085
     36.87         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24994       -0.625085
     36.88         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24994       -0.625085
     36.89         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24988       -0.625085
      36.9         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24995       -0.625085
     36.91         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24988       -0.625085
     36.92         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24989       -0.625085
     36.93         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24992       -0.625085
     36.94         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24988       -0.625085
     36.95         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24987       -0.625085
     36.96         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24992       -0.625085
     36.97         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24999       -0.625085
     36.98         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24988       -0.625085
     36.99         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24985       -0.625085
        37         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24982       -0.625085
     37.01         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24995       -0.625085
     37.02         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013          1.2499       -0.625085
     37.03         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24986       -0.625085
     37.04         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24997       -0.625085
     37.05         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013          1.2499       -0.625085
